scenario_id,session_id,mode,deal_count,max_days,policy,status,turns,actions_submitted,buy_count,hold_count,sell_count,forecast_winner,brier_winner,ml_brier,market_brier,fng_brier,ml_abs_error,market_abs_error,fng_abs_error,fng_pnl,agent_pnl
scenario_0231,game_da6e8d59a4e37251,silent,1,15,pessimistic,settled,15,15,0,0,15,fng,fng,0.249448304704,0.23520690940192854,0.0004,0.499448,0.4849813495402978,0.02,839.8156449854287,-825
scenario_0232,game_bbad27fd7abe8586,team,3,15,pessimistic,settled,15,45,0,0,45,ml,ml,0.217930144448,0.22975401105963358,0.32039999999999996,0.46596,0.4768769000719973,0.34,263.98821949920966,-300.5472160514819
scenario_0233,game_36720ca03a7e5674,focus,3,15,pessimistic,settled,15,45,0,0,45,ml,ml,0.217930144448,0.22700658330740664,0.32039999999999996,0.46596,0.4752107653407309,0.34,152.52687297080593,-180.9287639651393
scenario_0234,game_297137b83d6ca242,silent,3,15,pessimistic,settled,15,45,0,0,45,ml,ml,0.217930144448,0.22149716751547507,0.32039999999999996,0.46596,0.4701182756300721,0.34,50.493185112749416,-61.803301358859244
scenario_0235,game_1d00339b3c6383fd,team,5,15,pessimistic,settled,15,75,0,0,75,market,market,0.238473302441,0.223669884804304,0.5763999999999999,0.48713619999999996,0.4718138586940707,0.596,-1273.8551473257758,1351.2951779314426
scenario_0236,game_a5aa39b2c73a39f6,focus,5,15,pessimistic,settled,15,75,0,0,75,ml,ml,0.238473302441,0.24547878927987546,0.5763999999999999,0.48713619999999996,0.49459316283458826,0.596,-1325.9500205072072,1289.3370537203373
scenario_0237,game_96e0822244f5c07a,silent,5,15,pessimistic,settled,15,75,0,0,75,market,market,0.238473302441,0.23613273209037583,0.5763999999999999,0.48713619999999996,0.4851787092972149,0.596,-1400.7437045925144,1412.7929269334436
scenario_0238,game_741728f2158eddea,team,10,15,pessimistic,settled,15,150,0,0,150,ml,ml,0.23792683460359995,0.24588642520745316,0.38439999999999996,0.486492,0.4942836936013819,0.4039999999999999,199.8038890564203,-283.3016171995041
scenario_0239,game_5832a8ca196bbe6b,focus,10,15,pessimistic,settled,15,150,0,0,150,ml,ml,0.23792683460359995,0.24006816864702846,0.38439999999999996,0.486492,0.4889609382691793,0.4039999999999999,-184.21709281878975,161.72519265903247
scenario_0240,game_da689789955adc5e,silent,10,15,pessimistic,settled,15,150,0,0,150,market,market,0.23792683460359995,0.23157787113431177,0.38439999999999996,0.486492,0.4793584252092825,0.4039999999999999,-303.57802297371563,370.1835025499622
scenario_0241,game_522529f5a17c328b,team,1,30,pessimistic,settled,30,30,0,0,30,fng,fng,0.249448304704,0.2482517829285016,0.0004,0.499448,0.49824871593261694,0.02,1176.7197994897106,-1175.475409688479
scenario_0242,game_c0545096591fc764,focus,1,30,pessimistic,settled,30,30,0,0,30,fng,fng,0.249448304704,0.2242049742401679,0.0004,0.499448,0.47350287669682417,0.02,981.2778766687916,-955
scenario_0243,game_9468bb8ac73033f1,silent,1,30,pessimistic,settled,30,30,0,0,30,fng,fng,0.249448304704,0.23520690940192854,0.0004,0.499448,0.4849813495402978,0.02,839.8156449854287,-825
scenario_0244,game_997912ea9acf8dc2,team,3,30,pessimistic,settled,30,90,0,0,90,market,market,0.217930144448,0.21523980171650192,0.32039999999999996,0.46596,0.4629092715698066,0.34,263.98821949920966,-255.45723866836852
scenario_0245,game_85d34b0d55cddf8f,focus,3,30,pessimistic,settled,30,90,0,0,90,ml,ml,0.217930144448,0.22901734156155748,0.32039999999999996,0.46596,0.4771437601800315,0.34,152.52687297080593,-187.21257586347747
scenario_0246,game_08ea777fca3ff62e,silent,3,30,pessimistic,settled,30,90,0,0,90,ml,ml,0.217930144448,0.22149716751547507,0.32039999999999996,0.46596,0.4701182756300721,0.34,50.493185112749416,-61.803301358859244
scenario_0247,game_5a9979f96b373979,team,5,30,pessimistic,settled,30,150,0,0,150,market,market,0.238473302441,0.22265204807167077,0.5763999999999999,0.48713619999999996,0.4710989095705491,0.596,-1273.8551473257758,1356.3153600842543
scenario_0248,game_3e96f893f3e2b767,focus,5,30,pessimistic,settled,30,150,0,0,150,market,market,0.238473302441,0.235896649055538,0.5763999999999999,0.48713619999999996,0.4847546857601265,0.596,-1325.9500205072072,1339.2320960186407
scenario_0249,game_4412e138ccf8325c,silent,5,30,pessimistic,settled,30,150,0,0,150,market,market,0.238473302441,0.2279177762522496,0.5763999999999999,0.48713619999999996,0.47674979293397646,0.596,-1400.7437045925144,1455.5623348695372
scenario_0250,game_b4eea4ef45a5af79,team,10,30,pessimistic,settled,30,300,0,0,300,ml,ml,0.23792683460359995,0.24809505496849757,0.38439999999999996,0.486492,0.49689408588484063,0.4039999999999999,199.8038890564203,-306.21557083768494
scenario_0251,game_2351d6bb6481fb8d,focus,10,30,pessimistic,settled,30,300,0,0,300,market,market,0.23792683460359995,0.23365171569185067,0.38439999999999996,0.486492,0.48204133638591884,0.4039999999999999,-184.21709281878975,229.07424507477117
scenario_0252,game_a3a1e27728704ae5,silent,10,30,pessimistic,settled,30,300,0,0,300,ml,ml,0.23792683460359995,0.23923443737846933,0.38439999999999996,0.486492,0.48752903125417124,0.4039999999999999,-303.57802297371563,290.1835025499622
scenario_0253,game_7f1068c6bdefb402,team,1,5,noisy,settled,5,5,2,1,2,fng,fng,0.249448304704,0.20650914691285982,0.16898671053190784,0.499448,0.45443277491050293,0.41107993204717236,-87.12037523046092,131.89993807718565
scenario_0254,game_661c2a52ac4236f3,focus,1,5,noisy,settled,5,5,1,2,2,ml,ml,0.249448304704,0.3207483366065409,0.4062133828120183,0.499448,0.5663464810577893,0.6373487136662459,-34.602121185844226,-40
scenario_0255,game_31003ae021eb0335,silent,1,5,noisy,settled,5,5,1,1,3,market,market,0.249448304704,0.23225450154626606,0.2685017419655645,0.499448,0.48192790077590036,0.518171537201306,97.88952401477218,-80
scenario_0256,game_f7e16124bd2995ea,team,3,5,noisy,settled,5,15,5,5,5,ml,ml,0.217930144448,0.2612479962773123,0.39351133305019914,0.46596,0.508797229989291,0.6254295059135748,-159.48039096647335,23.63078769909407
scenario_0257,game_92ed4f0b7bb17334,focus,3,5,noisy,settled,5,15,6,1,8,fng,fng,0.217930144448,0.19037403788338828,0.13671614819810593,0.46596,0.4361760310061407,0.3682325033031721,-95.95846841375533,182.52680362138562
scenario_0258,game_5282c44754116d1f,silent,3,5,noisy,settled,5,15,9,3,3,fng,fng,0.217930144448,0.21022485066643418,0.15946259415037953,0.46596,0.454926525800059,0.3931591771042105,-145.46972009507044,171.17088380105088
scenario_0259,game_e7b7f00f86a86cc0,team,5,5,noisy,settled,5,25,9,7,9,market,market,0.238473302441,0.23403547193561436,0.28066754449636916,0.48713619999999996,0.48278502830694936,0.5197311287952375,-479.2123020341478,502.10219303039594
scenario_0260,game_98e88f4cf732e593,focus,5,5,noisy,settled,5,25,13,2,10,fng,fng,0.238473302441,0.23953227005412886,0.23294225443894664,0.48713619999999996,0.48887335692349926,0.4806398302402922,-245.39669277728535,239.537267112446
scenario_0261,game_556553d222f1bbcb,silent,5,5,noisy,settled,5,25,12,5,8,market,market,0.238473302441,0.22691974700832301,0.24588723120223274,0.48713619999999996,0.4727800031506222,0.4807752376796672,-157.4414594146674,218.71173424899098
scenario_0262,game_093fd12c6aec7c58,team,10,5,noisy,settled,5,50,20,6,24,fng,fng,0.23792683460359995,0.24004593104872143,0.23137155122829006,0.486492,0.48727079100590676,0.4689628349968002,154.10113222123982,-176.7871674792059
scenario_0263,game_37c9c7a574c92179,focus,10,5,noisy,settled,5,50,22,8,20,ml,ml,0.23792683460359995,0.25490918286593384,0.27050610025029154,0.486492,0.5026409989218676,0.5114164602484039,-707.0982639228987,528.9023786483449
scenario_0264,game_8b4b2a5cd0ae3e5f,silent,10,5,noisy,settled,5,50,18,15,17,ml,ml,0.23792683460359995,0.25407355046364155,0.2618020080801963,0.486492,0.500195975548665,0.497893858044938,-206.1709786909887,36.37851483424129
scenario_0265,game_9916bda7c4acb76b,team,1,15,noisy,settled,15,15,5,2,8,market,market,0.249448304704,0.24596050601023248,0.37328226780700885,0.499448,0.49594405532300967,0.6109683034389009,274.5394196287634,-270.91201727502266
scenario_0266,game_d0664b0feed29a06,focus,1,15,noisy,settled,15,15,7,3,5,ml,ml,0.249448304704,0.2656917544872163,0.29365348791694884,0.499448,0.5154529604990317,0.5418980419940165,-91.27783234989693,74.37940581087787
scenario_0267,game_82d60905397c4e6e,silent,1,15,noisy,settled,15,15,5,6,4,ml,ml,0.249448304704,0.3205082608863169,0.3553329200914894,0.499448,0.5661344901048839,0.5960980792549909,5.6520180171446555,-80
scenario_0268,game_9413e1e487b8b088,team,3,15,noisy,settled,15,45,13,12,20,ml,ml,0.217930144448,0.2755698627605645,0.33883223055968564,0.46596,0.5242199517086596,0.5802936057426138,102.2463441432592,-282.90324701726604
scenario_0269,game_591fbaaa995edf1d,focus,3,15,noisy,settled,15,45,16,8,21,fng,fng,0.217930144448,0.2310270706482127,0.19291272394876205,0.46596,0.48014329493181557,0.43160769172830477,99.661268503678,-140.83173780379184
scenario_0270,game_2c9faf515dfae86f,silent,3,15,noisy,settled,15,45,19,5,21,market,market,0.217930144448,0.19545883899183206,0.26997271509077225,0.46596,0.44038086506432955,0.51163275040066,-228.86000267675263,300.32892421108045
scenario_0271,game_8f2f66090423fe24,team,5,15,noisy,settled,15,75,23,15,37,market,market,0.238473302441,0.23835377078598508,0.27642956267122454,0.48713619999999996,0.4856625580934044,0.5169153235997849,-1149.8409498492038,1150.2805644230284
scenario_0272,game_6a011ad594798fe1,focus,5,15,noisy,settled,15,75,27,12,36,market,market,0.238473302441,0.23151275883122208,0.27678788445437885,0.48713619999999996,0.4806558083029976,0.5209638156692995,-291.23871129604595,327.23240788028306
scenario_0273,game_71fcb43b6ff1b5bb,silent,5,15,noisy,settled,15,75,32,10,33,ml,ml,0.238473302441,0.2635736302267032,0.3033684683976743,0.48713619999999996,0.511834488180951,0.5457576397229887,-461.1872279090221,329.5949804308111
scenario_0274,game_802b3a1a1765b280,team,10,15,noisy,settled,15,150,58,35,57,ml,ml,0.23792683460359995,0.24003929239690414,0.25816481675954783,0.486492,0.48865685424544586,0.5012601331788877,-260.2134871714261,237.98334170223825
scenario_0275,game_91247d94db1b1abf,focus,10,15,noisy,settled,15,150,69,28,53,market,market,0.23792683460359995,0.2353083243861426,0.302550681050058,0.486492,0.48381690659549986,0.538885177854253,-697.4566477647841,724.1840561902245
scenario_0276,game_26a5144d820018e2,silent,10,15,noisy,settled,15,150,64,32,54,ml,ml,0.23792683460359995,0.24237322365285258,0.25338703747497987,0.486492,0.49078069122900086,0.48927599300775937,-1517.8724064224753,1470.9727256129827
scenario_0277,game_b45e76d480ce71b0,team,1,30,noisy,settled,30,30,14,3,13,fng,fng,0.249448304704,0.21710437584485814,0.15584439404793263,0.499448,0.46594460598322,0.39477131867441007,-65.26994855512385,98.95974920470508
scenario_0278,game_c14b5d2ab6889585,focus,1,30,noisy,settled,30,30,13,5,12,market,market,0.249448304704,0.24646201582507987,0.28607314476401674,0.499448,0.49644940912955055,0.5348580603898727,-49.881847265987744,52.9876491784853
scenario_0279,game_15bfe2c5d4fcca53,silent,1,30,noisy,settled,30,30,16,2,12,fng,fng,0.249448304704,0.19267044451200038,0.13729746397576975,0.499448,0.43894241594086164,0.370536724193122,-405.1972443138766,464.5355134955116
scenario_0280,game_ffde395ef44b7618,team,3,30,noisy,settled,30,90,38,17,35,fng,fng,0.217930144448,0.22071746882859275,0.19925829857072017,0.46596,0.46948375334286335,0.44140525298969474,-714.6286771334508,705.6859460008764
scenario_0281,game_e815f0aaf1b087bb,focus,3,30,noisy,settled,30,90,40,19,31,fng,fng,0.217930144448,0.23274346335678475,0.12796651204297618,0.46596,0.4811069902076556,0.35619113413604414,-435.044701721572,388.7641294957939
scenario_0282,game_85d2afe3bbe74c36,silent,3,30,noisy,settled,30,90,36,17,37,ml,ml,0.217930144448,0.22695724392024585,0.36592377583047336,0.46596,0.4751777889126097,0.6048336619264502,-736.1382553378098,707.9853308181282
scenario_0283,game_9c8d413cb61ec35f,team,5,30,noisy,settled,30,150,52,33,65,market,market,0.238473302441,0.21730197772263482,0.22489208484621911,0.48713619999999996,0.4649186466257196,0.46660995412717654,111.37838186143563,-0.5707376539521647
scenario_0284,game_d2ca023a4dc715d0,focus,5,30,noisy,settled,30,150,59,31,60,fng,fng,0.238473302441,0.22825108073691563,0.18654003942170821,0.48713619999999996,0.47660295225387295,0.41437918959557807,-193.2414625395504,246.51272082903233
scenario_0285,game_ced8028f74d2c9db,silent,5,30,noisy,settled,30,150,64,29,57,market,market,0.238473302441,0.2355014588656706,0.24061082372022305,0.48713619999999996,0.48464084872770063,0.48105500285464176,-244.5735213625776,259.85148993007897
scenario_0286,game_c32b0065e131ee93,team,10,30,noisy,settled,30,300,101,66,133,ml,ml,0.23792683460359995,0.2428873011820456,0.2546964237780964,0.486492,0.49173456104723023,0.49455157346612344,422.9264096797797,-475.41357400382367
scenario_0287,game_8a2bff7aa3bde5ee,focus,10,30,noisy,settled,30,300,128,56,116,ml,ml,0.23792683460359995,0.2428565135658194,0.2420116165896614,0.486492,0.49134834703906416,0.48396119071483445,-725.7174828860134,673.7802281580571
scenario_0288,game_1e1156c6785633c4,silent,10,30,noisy,settled,30,300,132,61,107,ml,ml,0.23792683460359995,0.239013559452223,0.28629625916200857,0.486492,0.4877634661679691,0.5282384661413652,-156.34035945722644,144.69192280475
scenario_0289,game_699abf5f7793a677,team,1,5,random,settled,5,5,1,1,3,fng,fng,0.249448304704,0.23946947520770254,0.07653805121329435,0.499448,0.4893561843971143,0.2766551123932004,-119.89642762991934,130.27605592054897
scenario_0290,game_2b1cb936db0f0675,focus,1,5,random,settled,5,5,3,1,1,ml,ml,0.249448304704,0.45922795918070003,0.7706117709938243,0.499448,0.677663603258062,0.8778449584031478,-507.5795251883392,278.7193201594255
scenario_0291,game_fdf3195799947e0b,silent,1,5,random,settled,5,5,2,0,3,ml,ml,0.249448304704,0.40122707710161964,0.3352813047217114,0.499448,0.6334248788148596,0.5790348044130952,48.0158295752517,-210
scenario_0292,game_aaa2db48003c05da,team,3,5,random,settled,5,15,4,3,8,ml,ml,0.217930144448,0.3213234144602312,0.5287724069384313,0.46596,0.5619131082502647,0.7249871988082305,-896.7334248134648,564.9162677113964
scenario_0293,game_e0377e7149c3a961,focus,3,5,random,settled,5,15,6,3,6,market,market,0.217930144448,0.21150048551821388,0.2756766557957284,0.46596,0.44108294215697913,0.4875614021671936,-1.194204199464366,29.673241326781863
scenario_0294,game_555e81e15a7d55f0,silent,3,5,random,settled,5,15,7,1,7,ml,ml,0.217930144448,0.2713019285550357,0.47991727519204597,0.46596,0.5197008403559912,0.677730075386353,-472.73580152186696,305.3707145541739
scenario_0295,game_69a55c10a919b28e,team,5,5,random,settled,5,25,13,0,12,ml,ml,0.238473302441,0.2669179895769275,0.23991612266972512,0.48713619999999996,0.5062844264189186,0.405475287148729,-436.7399286502405,280.34416451715515
scenario_0296,game_c2bdbdf4d0f1d9ff,focus,5,5,random,settled,5,25,11,7,7,market,market,0.238473302441,0.22807966125839269,0.23194788054782736,0.48713619999999996,0.47341564623306975,0.4246205517323688,-14.704978017925896,68.76443194486455
scenario_0297,game_f947f1a82835e8b7,silent,5,5,random,settled,5,25,9,6,10,ml,ml,0.238473302441,0.2613074729430687,0.4140309192513255,0.48713619999999996,0.5090899165208072,0.6128019554633648,-453.9737563123708,333.9704856362914
scenario_0298,game_c7973c0b839d5eea,team,10,5,random,settled,5,50,21,8,21,market,market,0.23792683460359995,0.2376257943658239,0.33701692869212396,0.486492,0.4765804397210984,0.5123164096125402,139.67597041946647,-134.30670241907137
scenario_0299,game_8425654914e1247b,focus,10,5,random,settled,5,50,20,6,24,fng,fng,0.23792683460359995,0.24877841553614338,0.18908680879416795,0.486492,0.49296196287524374,0.38529826927231625,-536.7417247769481,411.6835323383111
scenario_0300,game_4f6f268d0472ca03,silent,10,5,random,settled,5,50,21,9,20,ml,ml,0.23792683460359995,0.2828622149259795,0.5111627843737943,0.486492,0.5105582933449111,0.6470781755144708,-760.0962365469513,265.00588713930483
scenario_0301,game_0062673898dc6f2d,team,1,15,random,settled,15,15,7,2,6,fng,fng,0.249448304704,0.21426622526095446,0.05780348466662117,0.499448,0.46288899885496787,0.24042355264537035,-229.77230173621138,266.428812345348
scenario_0302,game_78535ebe037ebecb,focus,1,15,random,settled,15,15,5,3,7,fng,fng,0.249448304704,0.16677889855776287,0.11035697566069534,0.499448,0.40838572276435287,0.3322002041852102,-105.56891312021435,192.4834677574654
scenario_0303,game_10ec9880946abcb0,silent,1,15,random,settled,15,15,6,2,7,market,market,0.249448304704,0.24825639383054007,0.82560242940265,0.499448,0.49825334301993407,0.9086266721831635,148.87236151571415,-147.63276708537887
scenario_0304,game_a875ab9266dd5e18,team,3,15,random,settled,15,45,18,13,14,ml,ml,0.217930144448,0.23250683820289506,0.4178494691323478,0.46596,0.48088880298463055,0.5670850274385885,-774.9557844610172,729.1859620881132
scenario_0305,game_39a78189ca922aa0,focus,3,15,random,settled,15,45,22,8,15,ml,ml,0.217930144448,0.22965646605050308,0.39883784783440684,0.46596,0.47769665726981714,0.6073678595945239,-1048.4738410824866,1011.9631485064747
scenario_0306,game_4093ef4a53f4697e,silent,3,15,random,settled,15,45,15,7,23,fng,fng,0.217930144448,0.2272996438261278,0.16219411033261208,0.46596,0.47595279430291887,0.3476506917504594,-108.44482830433299,79.0499821973026
scenario_0307,game_84a4779b11e8ed81,team,5,15,random,settled,15,75,31,12,32,market,market,0.238473302441,0.2324690741307677,0.31719600136071824,0.48713619999999996,0.48113808920708967,0.45204042861238125,-674.821728752273,706.2273405169253
scenario_0308,game_d2bd314ba62e603f,focus,5,15,random,settled,15,75,29,13,33,ml,ml,0.238473302441,0.2403066763022718,0.36442473548467114,0.48713619999999996,0.48903116744434066,0.5302115498622879,-245.29657664873048,235.71011095455106
scenario_0309,game_2d7e3cb8a7bf6a70,silent,5,15,random,settled,15,75,30,14,31,market,market,0.238473302441,0.23569930367413178,0.5069725594787524,0.48713619999999996,0.4847083059906943,0.6611751770833508,-1167.1110417670207,1181.484594104786
scenario_0310,game_51591bb692103142,team,10,15,random,settled,15,150,58,28,64,market,market,0.23792683460359995,0.2346625502593474,0.36191651275447867,0.486492,0.48349287239262795,0.5273123331856915,-1415.4148668231755,1449.0362062981512
scenario_0311,game_53a83a3d0c69337a,focus,10,15,random,settled,15,150,65,32,53,ml,ml,0.23792683460359995,0.2409437924446891,0.3821241459597162,0.486492,0.48958085624300895,0.5460392186767422,-1008.3056221535353,976.409525522995
scenario_0312,game_fc47d7503b16abd3,silent,10,15,random,settled,15,150,53,38,59,market,market,0.23792683460359995,0.23341308101590164,0.3608609555907598,0.486492,0.48170474810286407,0.5073733584047295,-250.4371752181214,297.32648011913625
scenario_0313,game_1fe903b2ae3b1e55,team,1,30,random,settled,30,30,9,7,14,fng,fng,0.249448304704,0.25242235779232985,0.06474610274500414,0.499448,0.5024165182319644,0.2544525549979881,-110.9700397690358,107.87700464400586
scenario_0314,game_1d7ee47b3ea357e5,focus,1,30,random,settled,30,30,10,4,16,ml,ml,0.249448304704,0.2531979318901933,0.8965720866102582,0.499448,0.5031877700125404,0.9468749054707587,-284.03167199355266,280.1320143148496
scenario_0315,game_2944d2639764e39f,silent,1,30,random,settled,30,30,12,8,10,market,market,0.249448304704,0.21445877866884988,0.7178824837038166,0.499448,0.46309694305712046,0.8472794602159411,-800.1652853091127,836.6204373221262
scenario_0316,game_1cab929d6a7253aa,team,3,30,random,settled,30,90,40,14,36,fng,fng,0.217930144448,0.2210759306559362,0.07443642501120273,0.46596,0.46867997833305197,0.2684029383119196,-475.25161011593445,465.62041099226917
scenario_0317,game_4545097f4617c53c,focus,3,30,random,settled,30,90,36,17,37,ml,ml,0.217930144448,0.23512287197987594,0.537210110451008,0.46596,0.48407005915901613,0.6696922408882529,-455.8310946246238,401.83479733999775
scenario_0318,game_fed88a86726fb478,silent,3,30,random,settled,30,90,41,18,31,market,market,0.217930144448,0.2074829742213206,0.47593227960109524,0.46596,0.4539779881877486,0.592503252113238,67.15276191202065,-33.85861974266845
scenario_0319,game_2f2acf8b057410fd,team,5,30,random,settled,30,150,60,29,61,market,market,0.238473302441,0.23004420773350023,0.32732220931536415,0.48713619999999996,0.47880572990634473,0.5159567229868844,-875.6664481314147,919.5620578155012
scenario_0320,game_0fd9e1ead22c0566,focus,5,30,random,settled,30,150,49,23,78,fng,fng,0.238473302441,0.23544443861946976,0.19844051153782694,0.48713619999999996,0.4839171944230598,0.3301839318452403,-378.90907155324385,394.8019928251051
scenario_0321,game_3c0400f61c7679a0,silent,5,30,random,settled,30,150,53,27,70,ml,ml,0.238473302441,0.23957873491475726,0.2862432470310091,0.48713619999999996,0.4876622424268723,0.4898858917551115,-387.08225078721625,381.87967318924166
scenario_0322,game_6ba1c28e2e3b34ca,team,10,30,random,settled,30,300,123,66,111,ml,ml,0.23792683460359995,0.2484248889252752,0.4525914130004042,0.486492,0.4972126472912192,0.5880534770595841,-1714.9118301372473,1604.9828022658585
scenario_0323,game_895f699bed0a6a3b,focus,10,30,random,settled,30,300,129,61,110,ml,ml,0.23792683460359995,0.24649781680932709,0.34302883746963103,0.486492,0.4949079391931078,0.5328758196556007,-1326.2974569445996,1236.4475003794814
scenario_0324,game_cc1c8e640a1c0c01,silent,10,30,random,settled,30,300,130,53,117,ml,ml,0.23792683460359995,0.2399319919636751,0.27687674173453425,0.486492,0.48823630948595576,0.49290659925667574,926.4827473244623,-947.881402099747
scenario_0325,game_9b26a806c6000870,team,1,5,hold_ml,settled,5,5,1,4,0,market,market,0.249448304704,0.22578481895963012,0.249448304704,0.499448,0.4751682007033195,0.499448,-25,49.630496540949025
scenario_0326,game_f978dac9534044f9,focus,1,5,hold_ml,settled,5,5,1,4,0,market,market,0.249448304704,0.22578481895963012,0.249448304704,0.499448,0.4751682007033195,0.499448,-25,49.630496540949025
scenario_0327,game_a79790cbb9465179,silent,1,5,hold_ml,settled,5,5,0,5,0,ml,ml,0.249448304704,0.249448304704,0.249448304704,0.499448,0.499448,0.499448,0,0
scenario_0328,game_162a36e1f8d3733c,team,3,5,hold_ml,settled,5,15,1,14,0,market,market,0.217930144448,0.2100423158665434,0.217930144448,0.46596,0.45786673356777313,0.46596,-25,49.630496540949025
scenario_0329,game_f68b1a6fb89ca956,focus,3,5,hold_ml,settled,5,15,1,14,0,market,market,0.217930144448,0.2100423158665434,0.217930144448,0.46596,0.45786673356777313,0.46596,-25,49.630496540949025
scenario_0330,game_662385c1795f8e33,silent,3,5,hold_ml,settled,5,15,0,15,0,ml,ml,0.217930144448,0.22913494597343373,0.217930144448,0.46596,0.4774898791185476,0.46596,0,-35
scenario_0331,game_5780091a8aeebf71,team,5,5,hold_ml,settled,5,25,1,24,0,market,market,0.238473302441,0.23374060529212604,0.238473302441,0.48713619999999996,0.4822802401406639,0.48713619999999996,-25,49.630496540949025
scenario_0332,game_95a621bbaba04e83,focus,5,5,hold_ml,settled,5,25,1,24,0,market,market,0.238473302441,0.23374060529212604,0.238473302441,0.48713619999999996,0.4822802401406639,0.48713619999999996,-25,49.630496540949025
scenario_0333,game_0506a280e071dfba,silent,5,5,hold_ml,settled,5,25,0,25,0,ml,ml,0.238473302441,0.2385568500964379,0.238473302441,0.48713619999999996,0.4873704939688691,0.48713619999999996,0,-0.46125793830469775
scenario_0334,game_69cade1079e09891,team,10,5,hold_ml,settled,5,50,1,45,4,market,market,0.23792683460359995,0.23691633891348912,0.23792683460359995,0.486492,0.4854452339689413,0.486492,28.79246365682775,-18.374565284530036
scenario_0335,game_33fe133ebb3ede40,focus,10,5,hold_ml,settled,5,50,1,49,0,market,market,0.23792683460359995,0.23556048602916305,0.23792683460359995,0.486492,0.48406402007033195,0.486492,-25,49.630496540949025
scenario_0336,game_c35ff9fef1b72ffc,silent,10,5,hold_ml,settled,5,50,0,50,0,ml,ml,0.23792683460359995,0.23796860843131898,0.23792683460359995,0.486492,0.4866091469844346,0.486492,0,-0.46125793830469775
scenario_0337,game_13a3dbfdfc10edb7,team,1,15,hold_ml,settled,15,15,2,13,0,market,market,0.249448304704,0.21988655631293258,0.249448304704,0.499448,0.4689206290119177,0.499448,-50,80.7839974813669
scenario_0338,game_d3711fa6161c6ed9,focus,1,15,hold_ml,settled,15,15,2,13,0,market,market,0.249448304704,0.2378196785727748,0.249448304704,0.499448,0.4876675902423441,0.499448,-50,62.09632461250294
scenario_0339,game_4b1fbc4b861770aa,silent,1,15,hold_ml,settled,15,15,0,15,0,ml,ml,0.249448304704,0.249448304704,0.249448304704,0.499448,0.499448,0.499448,0,0
scenario_0340,game_2345c1fb467c2f9f,team,3,15,hold_ml,settled,15,45,2,38,5,market,market,0.217930144448,0.21206436144001214,0.217930144448,0.46596,0.45998307286336565,0.46596,77.52500615920326,-59.216002518633104
scenario_0341,game_4ed0e87835680670,focus,3,15,hold_ml,settled,15,45,2,42,1,ml,ml,0.217930144448,0.2233392589570369,0.217930144448,0.46596,0.47164482624849086,0.46596,-24.011159031897478,7.09632461250294
scenario_0342,game_6b3b06e30a8e039b,silent,3,15,hold_ml,settled,15,45,0,45,0,ml,ml,0.217930144448,0.22913494597343373,0.217930144448,0.46596,0.4774898791185476,0.46596,0,-35
scenario_0343,game_8e602be0f0185e0d,team,5,15,hold_ml,settled,15,75,2,66,7,market,market,0.238473302441,0.22659450201442702,0.238473302441,0.48713619999999996,0.4753252528738893,0.48713619999999996,27.525006159203258,34.27751377706045
scenario_0344,game_80b32453ccaa2530,focus,5,15,hold_ml,settled,15,75,2,72,1,ml,ml,0.238473302441,0.24171877114642215,0.238473302441,0.48713619999999996,0.49054709574909444,0.48713619999999996,-24.011159031897478,7.09632461250294
scenario_0345,game_96c956ad84c191e5,silent,5,15,hold_ml,settled,15,75,0,75,0,ml,ml,0.238473302441,0.2385568500964379,0.238473302441,0.48713619999999996,0.4873704939688691,0.48713619999999996,0,-0.46125793830469775
scenario_0346,game_f3017bbfbaf53ed4,team,10,15,hold_ml,settled,15,150,2,139,9,ml,ml,0.23792683460359995,0.24170067462062658,0.23792683460359995,0.486492,0.49078489225671634,0.486492,78.84325307290965,-118.66635188286637
scenario_0347,game_0f9deb57269cb43c,focus,10,15,hold_ml,settled,15,150,2,146,2,market,market,0.23792683460359995,0.23776134477978444,0.23792683460359995,0.486492,0.4864252944103196,0.486492,-49.01115903189748,50.69736878840558
scenario_0348,game_04fb3fdf30aec613,silent,10,15,hold_ml,settled,15,150,0,150,0,ml,ml,0.23792683460359995,0.23796860843131898,0.23792683460359995,0.486492,0.4866091469844346,0.486492,0,-0.46125793830469775
scenario_0349,game_ebc9f72cc9bf704d,team,1,30,hold_ml,settled,30,30,3,27,0,market,market,0.249448304704,0.23617837936515645,0.249448304704,0.499448,0.4859818714367404,0.499448,-75,88.80446336732348
scenario_0350,game_27adf330960d29cd,focus,1,30,hold_ml,settled,30,30,3,27,0,ml,ml,0.249448304704,0.26058326324331865,0.249448304704,0.499448,0.510473567624533,0.499448,-75,63.418024277998484
scenario_0351,game_bc399adb013c886a,silent,1,30,hold_ml,settled,30,30,0,30,0,ml,ml,0.249448304704,0.249448304704,0.249448304704,0.499448,0.499448,0.499448,0,0
scenario_0352,game_1466aa7a7f6f8f1e,team,3,30,hold_ml,settled,30,90,3,78,9,ml,ml,0.217930144448,0.21936103968343104,0.217930144448,0.46596,0.4675975315921465,0.46596,156.69690823956444,-161.19553663267652
